FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48642;107; ;RF.SALSICHA FGO TONY RESF.         ;CXA 1 X 12 500G   ;;*; ;72;     ;0;24/02/2023;93,98;1;3;0;0;0;4;83,61;107,88;7,24;0;32;0;X; ;20/01/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;72428;134; ;RF.SALSICHA FRIMESA HOT DOG RESF   ;CXA 1 X 10 2KG    ;;*; ;55;     ;0;09/03/2023;207,69;5;0;0;0;0;1;207,6;265;6,41;4;19;2;C; ;08/08/2022;; ; ;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;73050;132; ;RF.SALSICHA HOT DOG AURORA CONG.   ;CXA 1 X 6 3KG    ;;*; ;64;     ;0;14/03/2023;185,29;10;20;0;0;5;2;185,37;239,4;7,31;16;14;0;C; ;07/02/2023;; ; ;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;39773;192; ;RF.SALSICHA HOT DOG FGO TONY R     ;CXA 1 X 6 2,5KG  ;;*; ;54;     ;0;24/02/2023;191,23;2;4;0;0;0;3;194,88;227,4;-0,95;1;32;0;C; ;31/12/2022;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;64817;158; ;RF.SALSICHA HOT DOG FRIMESA RESF.  ;CXA 1 X 12 420G   ;;*; ;170;     ;0;09/03/2023;69,78;10;20;0;0;4;7;69,78;89,88;7,1;18;19;0;C; ;13/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;5970;100; ;RF.SALSICHA HOT DOG PERDIGAO RESF. ;CXA 1 X 12 500G   ;;*; ;160;27/01;26,04;24/02/2023;104,61;30;30;0;0;6;1;104,6;126;1,73;23;32;0;X; ;25/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;49270;151; ;RF.SALSICHA HOT DOG SADIA          ;CXA 1 X 12 500G   ;;*; ;150;     ;0;24/02/2023;117,6;10;40;0;0;6;3;117,6;150;6,34;14;32;0;X; ;09/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;19475;139; ;RF.SALSICHA HOT DOG SADIA SAH.RESF.;CXA 1 X 2 3KG    ;;*; ;180;25/05;13,92;24/02/2023;84,82;10;20;0;0;5;0;84,98;107,8;5,91;12;32;0;X;N;13/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;62542;126; ;RF.SALSICHA HOT DOG SEARA RESF     ;CXA 1 X 12 500G   ;;*; ;180;     ;0;01/03/2023;89,24;20;30;0;0;12;0;89,19;107,88;2,07;14;27;0;C; ;25/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48640;183; ;RF.SALSICHA HOT DOG TONY RESF.     ;CXA 1 X 12 500G   ;;*; ;72;     ;0;24/02/2023;84,12;1;3;0;0;0;4;84,06;107,88;6,83;0;32;14;X; ;20/01/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;62541;167; ;RF.SALSICHA LONGUETTE SEARA RESF   ;CXA 1 X 12 500G   ;;*; ;144;     ;0;20/03/2023;89,23;10;10;0;0;8;6;89,23;119,76;10,23;1;8;0;C; ;10/08/2022;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;59328;131; ;RF.SALSICHA S/CORANTE TONY RESF.   ;CXA 1 X 6 2,5KG  ;;*; ;54;     ;0;22/03/2023;197,95;1;4;0;0;1;1;194,43;227,4;-0,75;0;32;11;C; ;31/12/2022;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;16733;187; ;RF.SALSICHA VIENA PERDIGAO RESF.   ;CXA 1 X 12 500G   ;;*; ;160;12/07;24;24/02/2023;104,61;10;20;0;0;3;5;105,04;131,88;5,09;6;32;0;X; ;15/08/2022;S;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48638;186; ;RF.SALSICHA VIENA TONY RESF.       ;CXA 1 X 15 1KG    ;;*; ;225;     ;0;24/02/2023;199,08;2;5;0;0;0;11;199,3;253,5;6,12;1;32;7;X; ;20/01/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;39772;132; ;RF.SALSICHA VIENA TONY RESF.       ;CXA 1 X 6 2,5KG  ;;*; ;63;     ;0;22/03/2023;197,95;1;7;0;0;1;0;194,84;239,4;3,36;3;32;2;C; ;22/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48641;148; ;RF.SALSICHA VIENA TONY RESF.       ;CXA 1 X 12 500G   ;;*; ;72;     ;0;24/02/2023;83,83;3;3;0;0;1;8;83,7;107,88;7,15;1;32;0;C; ;20/01/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;39771;173; ;RF.SALSICHAO FGO TONY RESF.        ;CXA 1 X 6 2,5KG  ;;*; ;50;     ;0;24/02/2023;196,92;1;0;0;0;1;0;195,73;239,94;3,17;0;32;999;C; ;19/10/2022;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48637;126; ;RF.SALSICHAO TONY FGO RESF.        ;CXA 1 X 15 1KG    ;;*; ;225;     ;0;24/02/2023;231,17;1;1;0;0;0;13;231,6;282;2,62;0;32;16;C; ;20/01/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;33830;198; ;RF.SALSICHAO TONY RESF.            ;CXA 1 X 6 2,5KG  ;;*; ;60;     ;0;24/02/2023;219,76;1;0;0;0;1;0;197,34;239,4;2,31;0;32;60;C; ;24/02/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;48636;167; ;RF.SALSICHAO TONY TRAD.RESF.       ;CXA 1 X 15 1KG    ;;*; ;225;     ;0;24/02/2023;231,17;1;1;0;0;0;10;231,52;283,5;3,08;0;32;11;X; ;23/09/2022;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;36083;149; ;SALG.CRANT BACON                   ;CXA 1 X 10 60G    ;;*; ;80;     ;0;08/03/2023;19,25;11;0;0;0;2;2;19,03;23,9;5,11;8;20;0;C; ;08/03/2023;;N;N;
273;28/03/23;   0;9999;045-PRESUNTOS/SALSICHAS/FATIADOS                                                                        ;17880;183; ;SUCO DEL V.MAIS NECTAR PESSEGO TP  ;CXA 1 X 6 1L     ;;*; ;160;     ;0;26/12/2022;36,64;10;0;0;0;4;3;37,32;47,94;6,89;3;92;2;C; ;13/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;3733;194; ;FEIJAO CAMIL PRETO T.1             ;FDO 1 X 10 1KG    ;; ; ;100;28/08;15;11/01/2023;67,58;7;100;0;0;9;1;64,01;83;9,87;93;108;0;X; ;14/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;5009;167; ;FEIJAO SUPER MAXIMO CARIOCA T.1    ;FDO 1 X 10 1KG    ;; ; ;100;25/08;12,78;13/03/2023;73,4;200;0;0;0;131;9;73,39;89;4,53;68;15;0;C;N;14/03/2023;S;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;30569;186; ;REF.DORE COLA PET                  ;BDJ 1 X 6 2L     ;;*; ;80;     ;0;25/01/2023;19,36;100;50;0;0;7;1;19,3;21,54;4,38;37;62;0;C;N;15/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;53350;197; ;REF.PEPSI COLA ZERO PET            ;CXA 1 X 6 2L     ;;*; ;100;     ;0;28/02/2023;34,61;30;50;0;0;7;4;32,89;37,5;6,28;22;28;0;X; ;28/02/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;39336;193; ;RF.COB.CUL.GOSTEI P/PIZZA BIS.     ;CXA 1 X 10 1,5KG  ;;*; ;50;     ;0;16/03/2023;67,2;100;0;0;0;73;1;67,19;69,9;-2,13;104;12;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;22921;179; ;RF.COB.CUL.REKECHEDDAR ROSELI BIS. ;CXA 1 X 12 1200G  ;;*; ;50;     ;0;16/03/2023;131,04;4;0;0;0;4;0;131,03;154,68;9,28;0;12;31;X;N;03/02/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;5918;112; ;RF.COB.CUL.REKEMINAS BIS.          ;CXA 1 X 8 1800G  ;;*; ;50;     ;0;30/01/2023;77,76;10;0;0;0;5;2;77,75;91,92;9,4;9;57;2;X;N;06/01/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;19323;138; ;RF.COB.CUL.REKEPIZZA BISN.         ;CXA 1 X 8 1800G  ;;*; ;50;     ;0;16/03/2023;70,64;150;0;0;0;116;5;70,63;81,52;7,34;117;12;0;C;N;26/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;35857;172; ;RF.COB.CUL.REKEPIZZA CHEDDAR BIS   ;CXA 1 X 12 1200G  ;;*; ;50;     ;0;16/03/2023;114,12;20;0;0;0;23;9;114,11;143,88;14,68;36;13,89;0;C; ;14/10/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17557;197; ;RF.COB.CUL.ROSELI 4 QUEIJOS BIS    ;CXA 1 X 30 250G   ;;*; ;70;     ;0;16/03/2023;111,9;1;0;0;0;1;0;111,89;140,7;14,47;2;12;0;X;N;23/06/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17552;100; ;RF.COB.CUL.ROSELI BIS.             ;CXA 1 X 24 400G   ;;*; ;70;     ;0;16/03/2023;138;1;0;0;0;2;3;138;165,36;10,54;1;18,35;0;X;N;06/01/2023;S;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17554;118; ;RF.COB.CUL.ROSELI CHEDDAR BIS      ;CXA 1 X 24 400G   ;;*; ;70;     ;0;04/03/2023;138;2;1;0;0;1;6;138;165,36;10,54;1;24;2;X;N;06/01/2023;S;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17532;143; ;RF.COB.CUL.ROSELI P/PIZZA BIS.     ;CXA 1 X 8 1800G  ;;*; ;50;     ;0;16/03/2023;134,32;2;0;0;0;3;4;134,31;159,2;9,63;2;17,14;3;X;N;09/11/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17558;156; ;RF.COB.CUL.SULMINAS P/PIZZA BIS.   ;CXA 1 X 8 1800G  ;;*; ;50;     ;0;16/03/2023;108,88;2;0;0;0;9;2;108,87;127,92;8,88;2;21,4;0;X;N;09/11/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;17540;197; ;RF.COB.CUL.SULMINAS P/PIZZA REF.   ;CXA 1 X 4 3,6KG  ;;*; ;50;     ;0;16/03/2023;74,68;5;0;0;0;4;1;74,67;87,96;9,1;12;12;2;X;N;09/11/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;57279;195; ;RF.COB.ROSELI SABOR CHEDDAR COPO   ;CXA 1 X 24 200G   ;;*; ;70;     ;0;04/03/2023;95,28;4;4;0;0;0;15;95,25;112,56;9,37;3;24;0;C; ;09/11/2022;S;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;57280;132; ;RF.COB.SULMINAS SAB REQUEIJAO COPO ;CXA 1 X 24 200G   ;;*; ;70;     ;0;16/03/2023;81,12;70;0;0;0;69;23;81,11;102,96;15,21;52;12;0;C; ;25/03/2023;S;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;33086;133; ;RF.CREAM C.PHILADELPHIA LIGHT      ;CXA 1 X 10 150G   ;;*; ;360;     ;0;17/03/2023;70,37;1;0;0;0;0;1;70,36;84,9;11,11;2;11;0;C; ;08/08/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;47210;186; ;RF.CREAM CHEESE CATUPIRY BISNAGA   ;CXA 1 X 6 1,2KG  ;;*; ;105;     ;0;16/03/2023;211,51;5;5;0;0;9;2;211,51;251,4;9,86;7;24,07;0;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;53894;108; ;RF.CREAM CHEESE IPANEMA BISNAGA    ;CXA 1 X 9 400G   ;;*; ;60;     ;0;23/02/2023;116,07;1;2;0;0;0;1;116,06;137,61;9,65;0;33;23;X; ;01/02/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;43182;175; ;RF.CREAM CHEESE PHILADELPHIA BISN. ;CXA 1 X 4 1,5KG  ;;*; ;100;     ;0;14/03/2023;206,65;5;0;0;0;14;1;206,57;239,6;7,78;5;15,94;0;X; ;08/08/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;49285;132; ;RF.CREAM CHEESE POLENGHI BISNAGA   ;CXA 1 X 12 400G   ;;*; ;110;     ;0;14/03/2023;154,04;5;10;0;0;2;10;154,04;179,88;8,36;4;14;2;X; ;23/06/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;47518;140; ;RF.POLENGHI SANDWICH-IN MUSSARE    ;CXA 1 X 20 144G   ;;*; ;240;     ;0;14/03/2023;129,93;2;5;0;0;1;13;129,71;177,8;11,79;0;14;3;X; ;27/07/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;77534;156; ;RF.QJO MUSS.PRESIDENT FAT.         ;CXA 1 X 28 150G   ;;*; ;150;     ;0;02/03/2023;199,18;10;50;0;0;0;1;212,71;220,92;-2,28;14;26;17;C; ;10/02/2023;; ; ;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;41446;177; ;RF.QUEIJO MUSSARELA IOGA           ;KG  1 X 1000 1G     ;;*; ;1;     ;0;13/03/2023;32,33;1000;0;0;0;930;702;32,27;35,5;3,09;54;15;0;X; ;16/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;69868;199; ;RF.QUEIJO MUSSARELA NATVILLE       ;KG  1 X 1000 1G     ;;*; ;40;     ;0;14/11/2022;31,21;834;0;0;0;8;440;30,63;34,9;6,2;0;134;34;C; ;27/03/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;71525;149; ;RF.QUEIJO PRATO LANCHE BURITIS     ;KG  1 X 1000 1G     ;;*; ;50;     ;0;06/02/2023;52,41;10;0;0;0;14;31;52,99;62,9;9,75;8;55,06;4;C; ;07/09/2022;; ; ;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;71529;187; ;RF.QUEIJO REINO BURITIS FATIADO    ;CXA 1 X 16 150G   ;;*; ;50;     ;0;02/03/2023;229,09;5;0;0;0;0;7;229,07;270,4;9,28;5;26;0;C; ;07/09/2022;; ; ;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;60999;182; ;RF.REQ.4 QUEIJOS CATUPIRY          ;CXA 1 X 6 1,010KG;;*; ;108;     ;0;16/03/2023;237,52;1;2;0;0;1;3;237,51;281,4;9,59;3;20,66;2;C; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;61000;128; ;RF.REQ.CHEDDAR CATUPIRY            ;CXA 1 X 6 1,010KG;;*; ;108;     ;0;16/03/2023;237,52;2;5;0;0;1;0;237,51;269,94;6,01;2;12;4;C; ;14/09/2022;;N;N;
273;28/03/23;   0;9999;046-MUSSARELAS/REQ.BISNAGA/Q.PRATO                                                                      ;61058;118; ;RF.REQ.CHEDDAR CATUPIRY POUCH      ;CXA 1 X 6 250G   ;;*; ;288;     ;0;16/03/2023;73,8;4;3;0;0;2;5;73,79;86,94;9,11;1;12;0;C; ;09/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;83108;184; ;BEB.LAC VIGOR UHT CHOCOLATE        ;CXA 1 X 24 250ML  ;;*; ;128;     ;0;23/03/2023;102,84;10;0;0;0;8;1;111,82;131,76;9,13;1;5;0;C; ;24/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;83107;124; ;BEB.LAC.VIGOR UHT DOCE DE LEITE    ;CXA 1 X 24 250ML  ;;*; ;128;     ;0;23/03/2023;130,84;5;0;0;0;4;3;111,82;131,76;9,13;0;5;0;C; ;24/03/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72137;180; ;RF.BEB LACTEA NATURAL GURT AMEIXA  ;CXA 1 X 20 510G   ;;*; ;75;     ;0;22/03/2023;52,03;13;0;0;0;11;6;52,03;59,8;6,99;10;6;0;C; ;17/08/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;81069;154; ;RF.BEB.LAC.VALE GUT.BAN/AVEIA MEL  ;FDO 1 X 6 900ML  ;;*; ;130;     ;0;22/03/2023;18,14;20;0;0;0;16;2;18,14;22,74;14,22;18;6;0;C; ;28/01/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;38588;187; ;RF.BEB.LACTEA BATAVO POLPA MORANGO ;CXA 1 X 12 540G   ;;*; ;90;     ;0;15/03/2023;50,58;2;3;0;0;0;6;50,58;58,68;7,79;3;13;2;X; ;22/02/2023;S;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62600;162; ;RF.BEB.LACTEA BETANIA AMEIXA       ;CXA 1 X 12 900ML  ;25/03/2023;*; ;85;     ;0;09/03/2023;43,48;20;20;0;0;0;7;43,48;47,88;3,18;20;19;0;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62601;127; ;RF.BEB.LACTEA BETANIA GRAVIOLA     ;CXA 1 X 12 900ML  ;;*; ;85;     ;0;09/03/2023;43,48;5;20;0;0;0;1;43,48;47,88;3,18;12;19;11;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;62602;187; ;RF.BEB.LACTEA BETANIA MORANGO      ;CXA 1 X 12 900ML  ;;*; ;85;     ;0;09/03/2023;43,48;40;50;0;0;1;5;43,48;47,88;3,18;48;19;4;C; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;39706;104; ;RF.BEB.LACTEA BETANIA POLPA MGO    ;CXA 1 X 10 540G   ;;*; ;117;     ;0;09/03/2023;32,48;60;20;0;0;3;2;32,47;39,9;12,59;61;19;3;X; ;10/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;39705;145; ;RF.BEB.LACTEA BETANIA POLPA MGO/AME;CXA 1 X 10 540G   ;;*; ;117;     ;0;09/03/2023;32,48;20;10;0;0;3;5;32,47;39,9;12,59;27;19;0;X; ;10/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;81068;195; ;RF.BEB.LACTEA BOA VIDA MORANGO     ;FDO 1 X 6 900G   ;;*; ;130;     ;0;22/03/2023;17,05;100;0;0;0;76;0;17,04;22,14;16,99;39;6;0;C; ;15/01/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;29551;135; ;RF.BEB.LACTEA BOA VIDA POLPA       ;CXA 1 X 10 540G   ;; ; ;120;     ;0;22/03/2023;22,69;50;0;0;0;41;2;22,61;35,9;12,97;8;6;0;X;N;15/01/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72829;158; ;RF.BEB.LACTEA DANONE MORANGO       ;CXA 1 X 10 510G   ;;*; ;144;     ;0;25/03/2023;57,5;4;0;0;0;6;0;57,5;69,9;11,73;15;5,66;0;C; ;10/10/2022;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;28356;152; ;RF.BEB.LACTEA ELEGE POLPA          ;CXA 1 X 12 540G   ;;*; ;90;     ;0;15/03/2023;45,81;5;15;0;0;1;9;42,33;51,48;11,75;10;13;0;X;N;27/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;69342;130; ;RF.BEB.LACTEA ELEGE SALADA FRUT.   ;CXA 1 X 24 170G   ;26/03/2023;*; ;247;     ;0;02/03/2023;45,04;3;3;0;0;0;1;45,03;54,96;12,05;2;26;9;C; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;69353;168; ;RF.BEB.LACTEA GOODY MORANGO        ;CXA 1 X 12 540G   ;;*; ;90;     ;0;15/03/2023;44,11;20;50;0;0;8;0;44,1;50,28;6,28;27;13;0;C; ;25/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;49538;193; ;RF.BEB.LACTEA GURTINHO MORANGO     ;CXA 1 X 24 130G   ;;*; ;54;     ;0;22/03/2023;62,43;3;0;0;0;4;21;62,43;76,56;12,44;8;13,69;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;31793;164; ;RF.BEB.LACTEA NAT.DA VACA AMEIXA   ;CXA 1 X 10 1L     ;;*; ;75;     ;0;09/03/2023;31,67;10;5;0;0;6;1;31,67;42,9;20,17;15;19;0;C;N;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;31794;123; ;RF.BEB.LACTEA NAT.DA VACA CAJA     ;CXA 1 X 10 1L     ;;*; ;75;     ;0;09/03/2023;31,67;5;0;0;0;6;3;31,67;42,9;20,17;11;21,06;0;X; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;31795;183; ;RF.BEB.LACTEA NAT.DA VACA GRAVIOLA ;CXA 1 X 10 1L     ;;*; ;75;     ;0;09/03/2023;31,67;10;5;0;0;2;0;31,67;42,9;20,17;14;19;0;X; ;26/03/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;48292;134; ;RF.BEB.LACTEA NATURAL GURT AMEIXA  ;CXA 1 X 30 180G   ;;*; ;100;     ;0;22/03/2023;50,9;7;0;0;0;6;12;50,89;62,7;12,82;5;6;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;34300;188; ;RF.BEB.LACTEA NATURAL GURT AMEIXA  ;FDO 1 X 12 900G   ;;*; ;90;     ;0;22/03/2023;67,86;6;0;0;0;4;6;67,86;81,48;10,7;7;6;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;36194;167; ;RF.BEB.LACTEA NATURAL GURT GRAVIOLA;FDO 1 X 12 900G   ;;*; ;90;     ;0;22/03/2023;67,86;9;0;0;0;7;10;67,86;81,48;10,7;7;6;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;48291;175; ;RF.BEB.LACTEA NATURAL GURT MGO     ;CXA 1 X 30 180G   ;;*; ;100;     ;0;22/03/2023;50,9;6;0;0;0;4;15;50,89;62,7;12,82;5;6;0;X; ;27/04/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72136;120; ;RF.BEB.LACTEA NATURAL GURT MGO     ;CXA 1 X 20 510G   ;;*; ;75;     ;0;02/03/2023;52,03;50;0;0;0;9;18;52,03;63,8;12,44;39;26;0;C; ;08/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;34299;159; ;RF.BEB.LACTEA NATURAL GURT MGO     ;FDO 1 X 12 900G   ;;*; ;90;     ;0;22/03/2023;67,86;8;0;0;0;6;8;67,86;76,68;5,49;6;6;0;X; ;17/08/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;25593;175; ;RF.BEB.LACTEA NATURAL GURT MGO.LIGH;CXA 1 X 12 900G   ;;*; ;1;     ;0;22/03/2023;70,58;7;0;0;0;6;3;70,58;81,48;7,37;7;6;3;X; ;14/09/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;48293;194; ;RF.BEB.LACTEA NATURAL GURT SAL.FRUT;CXA 1 X 30 180G   ;;*; ;100;     ;0;22/03/2023;50,9;4;0;0;0;2;15;50,89;58,8;7,44;5;6;0;X; ;13/07/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;34298;100; ;RF.BEB.LACTEA NATURAL GURT SAL.FRUT;FDO 1 X 12 900G   ;;*; ;90;     ;0;22/03/2023;67,86;5;0;0;0;3;5;67,86;81,48;10,7;6;6;0;X; ;22/02/2023;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;72135;161; ;RF.BEB.LACTEA NATURAL GURT SALADA  ;CXA 1 X 20 510G   ;;*; ;75;     ;0;22/03/2023;52,03;4;0;0;0;7;4;52,03;61,8;9,8;16;14,88;0;C; ;08/02/2023;; ; ;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;13460;170; ;RF.BEB.LACTEA NATURAL GUT.AME LIGHT;CXA 1 X 12 900G   ;;*; ;1;     ;0;22/03/2023;70,58;7;0;0;0;5;10;70,58;81,48;7,37;7;6;2;X; ;14/09/2022;;N;N;
273;28/03/23;   0;9999;047-IOGURTES                                                                                            ;81067;135; ;RF.BEB.LACTEA VALE.GUT.AMEIXA      ;CXA 1 X 6 900G   ;;*; ;130;     ;0;22/03/2023;19,1;15;0;0;0;12;4;19,09;23,34;12,16;24;6;0;C; ;28/01/2023;; ; ;
